ph,Chloramines,Turbidity,Conductivity,Hardness,Potability
5.01,4.33,7.38,1582.41,4.69,0
9.48,4.82,6.68,1807.69,42.93,0
6.77,1.49,4.64,411.17,275.05,1
7.64,1.77,3.96,344.1,159.37,1
6.69,0.61,0.98,742.42,73.11,1
5.39,0.06,5.99,25.15,8.89,0
5.82,4.73,8.36,1018.25,540.77,0
7.49,0.74,3.95,713.13,117.4,1
7.33,1.73,3.99,226.64,92.4,1
9.16,0.01,9.57,1732.76,555.1,0
5.67,0.01,9.71,1042.6,45.87,0
9.33,0.01,5.15,20.03,508.27,0
5.54,0.01,6.59,1366.83,14.72,0
9.31,0.04,7.9,22.04,1.07,0
7.36,0.92,0.92,490.08,134.23,1
9.31,5.73,5.46,45.44,487.27,0
7.21,0.59,3.58,630.49,70.1,1
8.91,0.04,5.67,33.67,429.17,0
7.03,3.33,0.72,84.98,273.63,1
8.19,2.47,2.58,60.49,134.64,1
7.51,0.47,3.01,609.59,299.31,1
9,0.05,8.59,22.05,39.21,0
6.84,3.54,2.26,646.8,235.34,1
7.25,1.88,0.98,371.11,111.15,1
7.8,1.26,4.74,74.18,297.06,1
8.66,0.05,6.2,1849.89,24.81,0
8.69,5.22,9.8,1250.29,12.15,0
8.99,4.67,5.89,1654.58,27.73,0
6.73,1.93,2.92,93.04,93.34,1
8.76,5,8.23,1429.89,33.21,0
8.26,2.52,3.02,386.07,183.51,1
9.44,0.08,8.34,10.03,9.12,0
6.03,4.44,6.31,19.79,33.44,0
7.32,3.84,0.07,733.31,263.51,1
5.92,4.88,6.69,1517.82,41.41,0
5.82,0.05,8.38,33.19,8.51,0
6.57,3.43,2.56,765.43,79.16,1
8.44,0.61,2.58,59.14,196.51,1
9.03,0.06,5.98,1820.69,35.44,0
5.39,0.08,9.64,32,461.74,0
6.09,0.04,6.82,1084.35,16.92,0
8.2,0.98,3.49,231.96,207.93,1
9.25,5.5,5.24,28.28,422.34,0
8.33,0.14,2.03,673.59,68.12,1
9.01,0.08,8.49,1249.47,48.37,0
8.11,0.35,4.53,611.63,193.01,1
7.57,0.89,1.31,687.21,254.54,1
6.97,1.67,4.37,237.14,119.89,1
5.4,4.33,7.74,1046.98,453.96,0
6.59,0.66,2.74,418.28,190.52,1
8.84,5.15,6.54,1630.08,42.6,0
7.67,1.82,2.24,229.28,225.5,1
9.07,5.08,7.25,1556.15,339.67,0
7.78,1.68,0.36,623.89,265.61,1
5.42,4.74,5.72,14.5,520.11,0
7.8,2.78,0.41,678.37,218.28,1
5.08,0.05,9.27,26.49,38.97,0
5.53,0.03,5.25,20.87,458.45,0
7.53,3.5,2.13,326.05,161.31,1
7.65,1.2,0.1,708.2,213.83,1
5.9,5.02,7.64,1004.23,351.83,0
8.63,4.65,8.72,18.26,34.5,0
9.35,5.4,8.67,1278.93,590.36,0
6.93,2.28,4.29,509,194.28,1
5.33,5.79,8.78,1188.21,347.74,0
5.04,0.06,7.2,802.95,536.08,0
8.28,2.58,1.2,536.55,229.86,1
8.45,1.05,4.18,582.58,269.22,1
7.1,3.1,3.17,220.48,290.97,1
7.98,3.5,1.61,435.83,101.16,1
7.02,3.23,2.17,743.55,125.19,1
7.19,1.04,0.36,289.57,251.33,1
8.02,1.57,4.64,699.33,173.78,1
5.16,0.02,6.77,13.47,335.21,0
7.36,2.03,4.66,456.65,133.98,1
9.23,4.35,8.37,1701.41,430.17,0
8.42,3.19,3.47,174.77,233.11,1
7.13,3.8,1.9,420.34,205.3,1
6.97,1.13,0.57,717.2,225.78,1
8.47,2.27,0.12,604.47,263.59,1
5.57,0.08,6.59,15.1,302.26,0
8.22,0.46,2.53,323.79,88.22,1
8.4,0.2,2.27,231.8,224.58,1
5.45,0.04,7.59,823.82,467.56,0
5.45,0.07,7.09,42.41,48.78,0
7.69,1.75,1.74,305.13,174.61,1
8.9,5.88,6.38,38.02,491.51,0
9.04,0.07,9.58,1394.79,23.81,0
5.83,0.06,8.41,1969.95,33.45,0
9.46,4.87,6.32,39.35,549.83,0
5.91,0.08,5.4,15.75,47.32,0
8.62,0.02,6.02,32.11,316.88,0
5.32,0.02,7.44,1142.81,379.01,0
8.35,0.71,4.27,133.66,267.12,1
8.9,4.33,8.95,1554.9,15.37,0
7.22,3.87,1.14,446.94,215.1,1
9.36,0.04,6.65,47.81,476.93,0
8.44,0.49,2.42,380.86,113.46,1
7.87,2.95,3.83,469.26,158.25,1
6.02,5,7.41,1904.76,489.73,0
6.35,4.6,7.69,47.3,345.55,0
6.29,0.08,8.62,1045.56,467.19,0
5.67,0.06,9.99,978.09,490.34,0
6.58,1,3.12,575.36,116.26,1
8.85,0.03,9.24,45.92,32.14,0
8.62,0.02,8.51,48.09,20.88,0
5.66,4.6,7,12.2,365.71,0
6.22,0.04,5.3,1208.15,8.51,0
9.44,5.5,6.52,918.72,354.86,0
7.4,2.83,2.09,253.7,279.01,1
6.55,0.82,4.73,481.82,292.42,1
8,3.57,2,505.29,110.73,1
6.7,1.76,4.29,766.61,82.17,1
9.24,0.04,9.8,1691.44,17.95,0
6.15,0.06,6.78,37.65,355.83,0
7.07,1.07,3.42,178.33,210,1
6.04,0.08,5.12,26.61,452.2,0
9.4,5.3,6.52,1421.06,384.46,0
6.89,2.07,4,127.66,127.59,1
5.39,5.34,9.18,28.25,47.09,0
7.56,0.63,4.82,568.95,138.27,1
6.79,3.76,4.93,467.45,287.95,1
9.14,5.45,5.18,32.47,354.55,0
9.06,0.06,7.16,1764.32,372.59,0
7.09,3.08,4.47,434.06,133.93,1
9.24,0.07,6.81,838.79,514.4,0
8.19,3.78,0.61,407.73,297.13,1
8.74,4.57,8.82,1524.44,46.4,0
7.16,3.54,2.75,109.11,208.88,1
5.7,4.26,9.44,26.41,303.61,0
6.52,2.78,2.86,91.05,152.22,1
5.4,0.01,7.26,1611.18,15.78,0
8.26,1.93,1.33,431.26,281.52,1
6.27,0.04,8.97,42.31,425.56,0
7.29,2.29,0.47,583.42,247.39,1
8.61,0.06,7.92,1242.82,21.98,0
6.52,3.59,3.92,778.74,144.2,1
7.29,2.02,3.95,404.01,219.28,1
8.08,2.06,2.55,50.64,281.36,1
6.61,3.72,1.01,98.66,172.28,1
6.08,0.06,5.75,22.32,54.86,0
7.69,2.72,1.04,321.17,281.5,1
5.47,5.54,5.69,1923.67,360.28,0
5.86,5.28,6.1,35.45,305.06,0
9.06,0,6.81,30.66,351.85,0
6.18,5.05,9.04,1074.08,532.22,0
7.25,2.1,1.55,413.12,76.63,1
5.38,5.6,9.33,23.29,332.34,0
9.33,0.07,5.84,21.91,487.44,0
9.24,5.68,5.24,28.85,477.6,0
5.27,4.4,7.13,43.85,24.9,0
6.7,3.22,4.1,433.87,272.22,1
7.18,0.99,1.66,504.63,299.07,1
5.92,0.06,7.16,864.23,19.02,0
5.44,4.42,5.43,28.62,395.12,0
7.3,2.36,3.5,751.51,132.42,1
9.08,4.73,9.47,15.55,302.4,0
8.07,0.62,4.59,699.84,198.08,1
5.87,4.68,5.72,1583.12,32.81,0
6.64,1.65,1.62,570.07,154.69,1
5.91,5.05,6.51,1423.52,33.44,0
6.71,2.77,0.94,476.8,275.51,1
6.7,1.33,0.53,103,112.8,1
5.61,5.63,9.38,1989.53,4.54,0
6.52,3.39,3.63,190.33,154.63,1
8.79,0.01,9.23,1532.36,4.85,0
5.05,0.07,5.58,1692.43,403.77,0
8.97,5.18,9.14,41.71,457.33,0
9.25,0.08,7.19,47.86,3.14,0
7.96,1.34,4.78,249.57,131.51,1
8.38,1.09,4.99,452.47,290.04,1
7.35,0.22,1.69,152.76,152.61,1
8.94,0.07,8.76,30.76,3.53,0
7.14,1.36,3.71,295.92,285.84,1
7.89,1.02,4.73,461.02,105.85,1
9.26,4.6,7.17,28.39,389.83,0
5.63,4.47,9.07,1128.52,50.07,0
8.47,3.14,1.34,112.69,86.35,1
5.04,0.06,7.56,12.82,442.7,0
5.81,0.06,7.72,1989.7,499.33,0
5.64,5.61,7.9,1008.55,384.79,0
8.38,0.82,4.52,112.99,197.39,1
8.79,5.15,9.67,1878.32,391.63,0
8.67,5.63,7.93,16.32,32.2,0
7.96,0.98,4.17,300.09,132.17,1
5.54,4.86,6.73,1189.86,54.18,0
7.31,0.29,0.22,253.16,215.64,1
7.94,3.18,3.39,323.32,104.04,1
5.41,4.19,6.19,42.86,560.2,0
5.31,0.08,6.78,1540.15,512.88,0
9.35,0.06,7.33,1987.24,428.95,0
9.4,4.65,7.75,810.51,16.66,0
9.23,0.04,6.22,1904.96,358.38,0
9.23,4.79,7.83,11.66,47.14,0
7.31,2.34,2.62,286.3,103.1,1
9.14,5.41,6.15,1536.68,442.2,0
8.94,0.01,7.34,15.89,496.27,0
7.36,2.29,1.88,318.74,119.19,1
6.65,0.92,1.44,648.2,131.17,1
5.73,5.88,6.42,1973.75,417.8,0
8.85,5.19,9.72,971.38,55.4,0
7.61,1.56,3.36,273.15,224.04,1
7.36,0.85,3.92,82.51,200.09,1
6.6,1.88,3.4,108.49,138.85,1
8.99,0.03,6.58,39.71,352.73,0
9.31,0.07,9.45,1921.19,9.81,0
5.72,4.3,7.07,21.65,436.62,0
8.07,2.68,3.61,177.72,177.11,1
8.19,0.9,2.6,89.8,264.25,1
6.93,3.42,3.34,433.64,278.32,1
8.44,3.48,2.31,389.24,133.23,1
7.89,0.35,4.25,448.6,188.59,1
6.66,2.81,1.71,644.26,170.38,1
8.96,0.04,9.34,18.61,368.39,0
9.23,4.92,5.86,48.51,4.02,0
5.11,0.04,7.24,1303.98,525.41,0
7.4,1.33,1.96,572.74,176.8,1
8.98,5.09,7.71,42.14,34.53,0
5.31,0.05,8.76,12.61,410.3,0
7.43,0.2,1.99,141.96,281.94,1
8.12,0.52,1.77,196.71,250.89,1
5.45,0,5.84,26.81,313.29,0
7.4,0.76,4.75,78.46,80.32,1
8.01,1.62,0.75,271.66,214.56,1
9.41,4.5,7.96,1209.43,12.03,0
9.26,4.8,5.13,43.04,9.61,0
9.43,5.2,8.01,1157.17,5.77,0
7.67,3.91,1.88,745.26,258.36,1
8.64,4.23,9.53,39.29,391.89,0
6.24,0,9.47,25.97,4.26,0
6.22,0.09,5.54,11.32,363.67,0
6.91,2.79,0.69,771.7,161.96,1
8.71,0.04,5.64,42.06,573.45,0
7.32,3.48,3.12,776.63,195.71,1
6.17,0.05,8.67,10.68,360.67,0
7.32,1.88,0.95,428.8,150.06,1
7.61,1.52,4.37,433.14,113.5,1
9.15,4.94,7.32,1225.27,336.53,0
6.91,1.85,4.86,517.79,259.26,1
7.63,0.56,1.73,498.88,72.35,1
9.2,5.08,6.34,999.8,447.58,0
7.28,2.17,3.78,499.9,240.33,1
9.18,0.07,7.73,999.44,526.92,0
7.65,0.3,1.44,280.53,180.32,1
5.54,0.08,5.46,43.89,574.17,0
7.1,2.75,0.8,521.47,194.13,1
8.32,3.77,4.28,626.07,158.98,1
8.15,2.78,1.89,675.51,288.68,1
6.87,1.22,3.67,736.46,135.09,1
6.57,3.63,0.26,451.65,126.38,1
9.04,0.07,5.38,26.6,42.5,0
6.29,5.98,9.72,13.2,559.85,0
8.37,0.37,2.94,637.24,76.87,1
9.18,0,6.45,12.15,346.94,0
7.78,1.29,2.61,527.67,74.41,1
7.69,1.95,4.84,547.58,212.58,1
8.49,2.77,2.14,390.02,241.56,1
7.45,1.01,0.26,230.51,245.93,1
6.61,0.17,4.7,444.2,243.42,1
6.31,5.35,9.65,881.63,46.62,0
6.37,4.75,5.34,33.85,410.78,0
9.38,5.87,5.41,26.85,421.8,0
7.97,0.41,0.44,721.9,216.48,1
7.41,3.73,3.68,124.95,187.39,1
7.03,1.87,1.86,128.89,293.24,1
8.48,2.87,2.25,534.12,171.82,1
7.32,1.65,0.85,202.19,126.26,1
8.43,3.75,3.61,97.26,239.48,1
5.45,0.07,7.79,26.93,18.71,0
7,3.45,0.23,670.23,177.91,1
7.42,3.33,2.57,750.75,149.56,1
9.32,0.04,6.23,14.55,443.92,0
8.01,1.81,2.86,57.19,268.42,1
8.25,2.15,3.4,496.59,210.73,1
8.71,5.84,8.99,1104.66,306.66,0
7.28,0.48,3.38,128.53,252.93,1
7.92,0.63,2.05,132.68,99.9,1
8.13,3.25,0.34,361.4,256.66,1
7.72,1.31,4.05,440.28,150.77,1
9.37,5.75,8.77,1701.76,55.69,0
7.13,1.08,1.24,271.19,276.4,1
8.65,0.07,7.33,25.4,1.78,0
7.05,3.95,4.71,727.26,91.15,1
7.06,2.52,1.58,152.57,149.94,1
8.1,0.75,3.12,355.31,123.44,1
9.46,4.6,8.34,34.5,451.7,0
9.11,5.66,8.78,17.59,48.13,0
6.24,4.7,9.08,18.39,325.79,0
7.42,0.32,1.46,326.24,143.47,1
6.58,1.88,2.25,410.85,190.15,1
7.53,2.59,4.61,665.49,186.21,1
6.98,1.66,2.4,293.47,222.45,1
6.14,0.06,6.6,1180.93,29.44,0
5.46,0.02,8.83,1278.93,11.08,0
7.31,3.95,0.32,185.04,194.11,1
5.93,4.52,5.5,1303.3,58.8,0
7.49,3.74,4.5,530.67,207.66,1
6.98,1.57,4.68,626.21,62.65,1
6.73,1.47,1.71,200.48,295.21,1
8.74,0,8.25,33.85,54.47,0
7.8,0.18,1.56,492,256.09,1
9.14,4.78,7.37,878.75,517.18,0
7.07,0.53,4.02,747.24,222.01,1
8.96,4.36,7.89,17.45,378.27,0
8.99,0.08,5.85,817.64,413.23,0
7.2,0.52,4.72,235.4,256.93,1
7.59,2.61,0.92,620.73,133.99,1
9.34,0.05,7.14,1624.3,411.51,0
7.14,2.78,2.28,312.65,111.15,1
8.24,2.56,0.86,670.39,201.11,1
7.59,0.4,4.69,373.55,282.35,1
6.29,0.06,5.61,39.72,39.5,0
6.93,2.17,1.03,661.71,214.53,1
7.21,3.12,0.76,163.16,288.05,1
5.08,4.77,6.23,12.04,35.09,0
6.86,0.6,3.95,248.7,191.44,1
7.21,2.31,2.56,222.4,277.63,1
8.11,0.6,4.87,382.92,272.1,1
8.9,0.06,5.8,39.97,19.58,0
5.7,0.01,8.63,1076.86,565.34,0
8.64,4.24,7.41,27.42,466.9,0
8.47,3.26,3.22,500.42,93.49,1
8.83,5.17,9.03,1600.34,40.49,0
8.14,1.98,4.83,370.46,133.39,1
8.9,5.69,7.34,927.87,21.17,0
8.7,0.05,6.66,16.67,36.53,0
7.01,0.63,1.87,170.27,116.37,1
6.67,1.28,1.21,513.53,258.57,1
5.98,4.76,6.54,36.96,46.61,0
6.1,0,5.2,16.62,42.4,0
6.84,0.54,1.27,197.02,73.43,1
7.38,0.63,1.67,702.73,283.63,1
5.74,4.3,5.98,15.55,537.32,0
9.2,0.03,8.59,1170.28,53.83,0
5.95,4.53,8.95,1242.54,420.41,0
6.56,1,1.19,630.47,236.72,1
8.26,3.49,4.52,309.64,228.04,1
8.67,0.06,8.77,1917.54,547.07,0
9.44,0.02,9.72,33.41,428.1,0
8.42,0.37,3.83,452.94,224.86,1
8,1.01,1.94,426.6,233.16,1
9.09,5.86,8.31,38.06,16.22,0
6.26,0.06,6.73,816.35,390.82,0
8.47,0.67,4.42,781.34,142.6,1
6.72,3.27,1.56,161.47,115.24,1
8.97,0.04,8.66,47.48,514.4,0
8.7,5.93,7.76,45.59,321.33,0
5.26,4.16,7.74,962.29,12.6,0
6.56,2.97,4.29,722.56,224.06,1
5.27,0.01,7.83,1788.6,325.65,0
5.92,5.53,7.34,881.25,384.79,0
7.39,1.42,1.14,267.09,233.22,1
6.16,0.08,8.73,1842.71,351.55,0
6.33,0,6.48,35.15,585.13,0
8.13,0.3,0.21,709.83,74.26,1
8.75,0.09,6.26,1955.48,18.25,0
6.94,1.12,2.34,531.98,295.06,1
7.39,1.08,4.78,512.15,151.02,1
8.86,5.15,9.35,1940.73,353.96,0
7.85,3.07,0.85,187.93,121.87,1
8,2.73,0.91,736.28,189.41,1
7.74,2.68,1.88,504.46,171.72,1
6.98,0.86,0.32,558.97,265.06,1
7.89,1.23,2.36,186.95,203.23,1
5.01,4.69,8.14,33.73,434.92,0
8.15,1.92,3.84,388.89,247.98,1
7.1,1.74,2.72,658.86,252.17,1
5.47,0.09,5.71,1888.24,440.89,0
6.64,2.95,1.98,478.08,99.02,1
6.8,0.79,1.7,685.65,274.97,1
6.8,1.98,0.06,78.46,251.2,1
5.72,4.65,8.99,1442.22,384.48,0
7.44,0.25,1.33,418.11,296.23,1
7.07,2.74,2.16,346.47,93.26,1
8.84,4.91,9.88,12.04,525.18,0
8.1,1.53,0.71,162.01,89.93,1
5.61,0.09,6.37,17.88,571.3,0
8.4,1.99,1.29,608.81,168.98,1
5.3,4.57,8.92,1803.52,51.86,0
7.3,0.72,1.5,371.48,82.42,1
9.42,0.03,6.12,1798.07,519.23,0
8.81,0.01,9.17,1722.1,311.53,0
7.45,2.64,4.38,749.1,62.57,1
6.85,0.51,2.44,391.8,231.97,1
6.32,0.02,6.42,1784.8,479.65,0
5.61,0.06,6.74,11.11,47.83,0
9.3,0.03,7.9,31.56,24.81,0
8.73,0.09,6.42,861.95,437.8,0
8.64,5.39,6.39,1495.36,9.06,0
9.01,0.08,8.22,1918.91,3.14,0
8.24,2.41,3.51,356.89,157.76,1
7.87,0.17,2.82,204.28,228.43,1
5.07,4.33,9.32,1750.25,409.62,0
9.16,4.87,9.19,1523.45,0.06,0
7.58,3.13,0.58,304.76,251.6,1
6.01,0.03,7.71,1676.31,9.12,0
7.57,2.8,2.43,599.96,268.32,1
8.81,0.07,8.2,971.93,553.53,0
7.2,3.19,1.08,676.89,107.65,1
9.46,5.58,6.35,30.31,502.01,0
8.38,3.43,0.5,348.78,161.55,1
7.23,2.76,2.84,252.01,245.83,1
6.67,0.21,4.23,344.1,79.48,1
7.72,1.53,4.3,529.81,89.49,1
9.17,0.07,8.96,1779.98,43.22,0
7.76,1.12,1.27,60.05,130.83,1
8.71,5.89,8.65,1811.23,0.18,0
8.92,5.11,9.96,30.16,51.51,0
8.38,2.29,3.42,681.9,85.51,1
6.72,0.13,0.47,707.87,203.41,1
7.85,2.17,3.93,344.61,105.62,1
9.12,0.09,6.6,1389.62,325.93,0
5.3,5.7,7.42,1459.98,11.28,0
6.77,1.42,0.29,228.14,298.32,1
7.25,2.63,3.41,615.22,61.38,1
5.3,4.98,6.51,1101.2,45.54,0
9.4,0.01,9.93,25.11,577.01,0
5.84,0.01,8.76,1545.28,26.29,0
8.07,3.73,0.42,280.31,198.76,1
7.62,1.77,0.39,172.86,60.07,1
9.13,0.05,6.61,1773.61,40.46,0
6.94,2.84,1.18,274.77,169.98,1
7.24,0.57,4.77,306.16,122.56,1
7.26,1.54,0.35,141.77,64.82,1
5.98,4.58,9.78,1679.54,25.99,0
7.2,3.09,1.36,242.26,94.97,1
9.2,0.04,5.63,27.87,45.63,0
6.16,0.04,8.47,1521.16,356.03,0
5.84,0.08,6.38,807.85,4.81,0
5.4,4.69,9.8,1340.91,44.16,0
7.01,0.76,3.78,768.89,242.71,1
7.39,0.22,3.36,227.3,152.75,1
8.36,0.63,2.04,324.51,284.14,1
7.27,1.29,0.56,447.81,298.46,1
5.55,5.46,5.27,1083.5,49.97,0
8.92,0.05,8.8,29.41,321.68,0
8.32,3.65,0.43,377.37,91.97,1
6.15,5.04,7.77,45.89,6.4,0
8.15,1.67,4.57,286.84,141.67,1
6.72,1.99,3.59,507.14,193.37,1
5.07,0.01,8.54,32.91,438.9,0
9.09,0.08,8.15,1398.5,3.09,0
6.85,1.58,0.2,53.15,113.91,1
7.15,1.04,1.81,253.12,188.59,1
9.03,5.09,5.59,47.36,414.62,0
6.61,2.36,4.91,157.17,78.56,1
9.11,0.08,5.57,1149.72,45.09,0
7.39,2.73,1.62,684.47,250.04,1
7.68,1.68,0.03,749.76,230.34,1
5.88,4.77,7.29,16.4,591.68,0
5.33,6,8.3,1199.88,420.39,0
7.19,0.22,3.6,261.8,215.56,1
9.27,5.19,6.71,1357.65,495.58,0
6.69,1.23,3.31,271.02,288.18,1
7.48,2.69,1.88,115.59,125.81,1
8.65,5.97,8.05,26.02,473.39,0
7.33,2.69,3.7,238.44,62.33,1
9.05,0.03,5.35,1504.05,343.84,0
8.02,0.87,3.21,472.86,158.92,1
7.45,1.07,1.86,568.38,101.53,1
8.68,0.02,9.17,26.88,5.92,0
8.04,0.87,2.25,301.94,274.58,1
7.25,0.62,4.26,435.7,127.75,1
7.63,0.29,2.3,732.16,228.56,1
7.91,3.44,2.73,763.23,233.51,1
7.85,1.68,1.54,615.09,212.55,1
8.85,0.03,6.78,859.99,585.45,0
8.95,0.04,5.39,33.98,12.05,0
8.5,3.41,4.94,680.77,198.18,1
9.34,4.18,8.81,1833.78,0.13,0
8.14,2.99,1.59,553.65,77.45,1
7.82,1.15,1.68,573.02,198.02,1
7.03,2.34,0.65,607.49,109.12,1
8.16,2.02,2.32,544.75,74.38,1
7.02,3.58,4.36,326.1,128.14,1
6.37,0.07,5.13,25.26,0.06,0
5.53,4.24,7.72,830.43,329.14,0
5.66,0.05,8.04,20.69,433.3,0
7.09,1.68,0.21,462.5,119.02,1
8.01,3.11,3.16,346.64,219.17,1
5.9,0.01,7.83,34.62,337.51,0
5.23,0.09,8.94,879.68,10.82,0
7.73,2.4,4.93,793.97,285.78,1
6.67,3.23,2.91,397.54,197.6,1
5.32,0.03,6.83,1429.49,324.39,0
5.38,4.12,9.25,1656.17,396.34,0
9.18,4.77,6.14,36.96,23.44,0
5.61,5.89,9.07,1407.41,41.42,0
6.63,3.24,1.65,647.73,229.34,1
7.32,1.73,4.45,128.57,64.01,1
9.45,4.18,5.31,17.16,410.78,0
5.04,0.07,6.66,16.77,7.65,0
7.96,2.96,1.8,576.32,215.92,1
6.59,0.83,3.02,106.13,258.67,1
8.09,3.29,2.91,461.4,238.81,1
7.99,3.36,0.64,731.62,194.09,1
5.19,4.2,6.53,34.3,25.29,0
6.24,0.04,8.2,24.27,363.74,0
8.92,0.07,7.4,45.44,1.78,0
6.62,3.13,0.16,243.4,290.69,1
7.38,0.88,0.92,396.44,235.14,1
8.62,0.07,7.84,1616.26,534.53,0
7.04,0.62,1.91,522.68,63.67,1
7.17,3.2,4.18,582.52,70.68,1
7.92,0.28,4.3,409.38,143.26,1
6.38,0.05,5.21,1804.35,375.66,0
8.97,4.86,7.99,25.73,42.02,0
6.97,1.42,1.91,436.08,76.04,1
7.2,1.51,4.71,194.31,79.13,1
7.62,1.64,1.79,442.37,212.5,1
5.71,5.83,9.9,1839.67,376.46,0
8.87,5.47,5.49,43.22,25.33,0
8.01,1.52,2.32,315.5,132.94,1
6.9,2.76,3.27,325.17,293.04,1
9.07,5.07,8.93,1923.06,355.22,0
9.34,4.33,5.16,37.42,24.31,0
9.32,0.03,5.52,30.28,458.45,0
7.67,0.57,4.28,284.39,281.38,1
7.15,2.88,3.51,661.72,192.45,1
9,0.09,6.64,1579.6,571.3,0
8.48,2.09,1.99,222.57,103.32,1
7.28,1.06,4.8,57.3,221.82,1
5.07,5.6,7.12,1124.57,417.78,0
8.67,4.39,5.67,23.63,3.09,0
8.27,2.07,0.55,339.17,291.31,1
7.62,3.29,2.88,273.25,160.57,1
7.32,1.16,4.1,128.21,150.72,1
5.69,5.32,8.96,1656.11,0.83,0
9.44,4.48,9.11,1221.66,316.74,0
7.07,1.76,1.13,560.88,248.15,1
6.92,1.96,2.7,110.81,87.94,1
5.89,0.06,5.31,1490.84,50.03,0
5.97,5.97,8.96,1807.05,522.35,0
7.95,1.57,3.88,609.78,287.61,1
8.87,5.51,6.54,1565.29,338.33,0
5.92,4.26,7.01,13.13,50.53,0
7.26,2.87,1.55,663.09,286.67,1
8.7,0.06,5.26,1567.72,30.85,0
9.04,5.01,5.85,1148.77,513.73,0
7.31,2.63,4.39,785.35,82.23,1
5.78,4.39,7,1057.93,45.79,0
8.34,2.96,2.56,144.46,98.83,1
7.89,3.15,1.95,689.11,267.33,1
8.23,2.61,2.65,131.61,225.55,1
9.32,0.06,5.6,905.83,586.03,0
9,5.34,6.77,17.94,13.2,0
8.01,2.55,2.66,565.66,93.45,1
7.44,0.65,1.07,343.81,273.19,1
8.94,4.81,8.88,1783.47,574.71,0
9.35,0.05,9.45,45.08,481.37,0
8.36,2.84,4.84,216.79,168.37,1
5.34,0.04,7.4,48.52,0.52,0
8.66,4.53,7.08,47.49,0.66,0
9.37,4.62,5.25,1368.71,24.48,0
5.01,5.28,7.73,1967.32,346.08,0
7.75,1.09,1.1,113.88,77.28,1
6.32,5.46,5.21,34.37,51.41,0
7.06,1.84,0.65,223.58,280.88,1
8.72,0.02,8.39,31.32,47.75,0
6.69,2.27,1.71,474.99,185.6,1
7.16,1.93,0.11,189.73,81.02,1
8.7,0.06,5.62,898.05,36.15,0
6.5,0.38,0.61,266.79,73.14,1
5.01,4.5,8.67,1779.98,14.02,0
8.69,5.89,7.35,1832.28,43.43,0
5.51,0.07,9.6,1804.83,325.79,0
5.94,0.08,6.32,1377.9,37.38,0
8.08,1.52,4.79,735.44,169.79,1
8.93,0.05,9.54,1777.79,379.56,0
6.66,0.64,3.27,463.55,111.52,1
7.26,0.74,1.15,234.7,86.91,1
8.71,0.04,9.79,1269.16,19.18,0
8.41,2.7,4.37,452.04,224.74,1
6.59,1.63,0.41,659.86,182.21,1
7.38,0.57,4.43,668.47,171.6,1
8.23,3.42,2.71,503.53,294.16,1
6.67,3.93,0.86,441.37,153.92,1
5.51,4.66,7.24,1477,347.66,0
9,0.03,5.34,15.96,412.6,0
5.39,5.18,6.8,1484.81,388.11,0
8.7,0.02,8.26,12.26,18.77,0
7.22,1.27,1.94,594.64,207.28,1
5.2,4.38,9.02,1430.96,436.35,0
6.75,2.61,3.77,335.8,236.57,1
6.61,3.16,0.94,387.47,103.7,1
8.02,1.33,2.9,752.95,216.28,1
5.25,0.07,7.87,1924.66,418.11,0
8.97,5.49,5.19,33.82,566.81,0
5.6,5.12,8.37,1298.53,24.19,0
5.46,5.63,8.48,26.32,437.78,0
7.3,1.1,1.44,341.12,292.91,1
8.07,1.78,4.93,461.92,62.91,1
8.76,0.05,8.87,29.43,21.58,0
5.79,5.39,9.27,20.85,8.26,0
8.73,0.01,7.05,33.68,9.25,0
6.75,3.01,3.2,167.58,169.08,1
5.53,4.6,5.47,32.49,554.71,0
8.14,3.31,3.39,448.99,178.29,1
6.22,5.14,7.01,18.56,416.4,0
5.94,4.5,9.72,1472.32,361.95,0
5.36,4.95,5.15,1673.63,26,0
5.13,0.04,5.52,928.27,490.13,0
5.07,4.58,9.45,36.02,12.41,0
5.17,0.05,5.45,1079.85,43.43,0
6.05,4.69,6.81,34.31,341.17,0
5.88,4.24,6.22,1867.39,13.61,0
7.04,3.85,4.99,667.41,200.53,1
5.16,0.01,9.23,15.96,351.47,0
8.84,0.02,5.18,1723.25,325.34,0
6.95,0.23,1.21,278.87,95.9,1
7.4,0.75,2.96,146.02,177.83,1
7.13,3.45,4.43,179.57,200.46,1
6.63,2.82,1.7,569.33,158.44,1
6.23,0.01,7.68,1649.07,549.83,0
5.45,0.06,5.95,41.61,302.55,0
6.36,5.95,9.3,982.15,22.49,0
7.03,1.65,0.09,527,104.01,1
5.59,0.07,8.69,28.56,54.2,0
7.81,1.16,2.3,694.31,232.08,1
5.13,4.22,8.33,48.39,550.19,0
8.8,5.05,8.1,18.35,4.81,0
8.91,0.07,7.31,40.91,21.76,0
6.31,5.94,8.83,1989.22,19.88,0
5.72,0.04,8.27,836.58,341.71,0
5.9,5.26,7.86,1516.37,10.53,0
7.76,1.38,4.36,765.17,237.08,1
7.15,2.2,2.35,492.08,256.78,1
7.36,2.28,0.5,194.56,203.78,1
7.55,2.67,0.2,579.86,107.85,1
5.88,5.69,8.16,38.63,442.97,0
6.53,1.23,2.81,546.01,183.79,1
