ph,Chloramines,Turbidity,Conductivity,Hardness,Potability
6.25,2.03,5.32,1009.92,248.89,0
7.29,4.04,1.3,511.43,296.16,0
7.9,2.98,0.64,930.4,283.66,0
6.81,2.74,3.69,541.8,440.82,0
8.62,4.63,4.93,171.07,384.57,0
8.86,2.68,3.49,166.04,26.09,0
6.79,2.57,5.78,181.2,281.74,0
8.85,0.21,4.77,71.3,208.91,0
5.91,0.35,4.2,706.88,180.53,0
8.85,0.04,0.36,883.32,478.95,0
6.11,4.57,0.65,190.95,228.4,0
5.83,2.04,4.71,807.06,359.72,0
8.07,2.34,1.19,789.13,483.54,0
7.39,4.23,0.17,216.81,75.5,0
9.13,3.05,5.46,543.18,27.31,0
6.95,3.05,5.34,989.02,156.81,0
6.65,1.48,1.31,51.28,22.22,0
7.5,4.17,4.68,216.62,58.38,0
7.32,0.83,0.29,1294.7,495.85,0
6.88,0.27,1.71,961.6,480.09,0
8.27,0.96,3.74,619.45,345.65,0
8.54,1.34,4.58,829.85,376.49,0
8.91,1.41,0.06,1104.7,70.25,0
9.39,3.35,1.96,1099.73,297.62,0
6.57,1.09,1.29,442.37,77.21,1
8.36,3.38,5.99,653.94,189.19,0
7.08,0.46,4.03,840.33,172.67,0
8.21,0.74,2.43,121.31,306.98,0
7.4,2.54,0.45,1231.16,39.85,0
9.48,4.61,3.59,579.58,51.73,0
8.42,4.3,3.85,501,304.97,0
9.31,4.84,4.9,1182.02,318.06,0
8.84,3.25,1.73,180.22,169.94,0
9.11,3.38,5.89,79.86,73.44,0
8.76,3.13,2.64,899.95,443.04,0
7.34,3.11,1.78,518.95,26.47,0
6.51,0.74,2.09,1000.88,358.69,0
6.98,2.72,3.12,117.05,70.02,1
5.58,1.93,5.62,517.37,318.69,0
7.6,2.21,4.41,328.86,331.83,0
7.52,2.62,3.46,969.3,402.13,0
7.6,0.64,0.98,318.51,197.51,1
9.4,1.8,0.9,611.59,10.9,0
9.15,0.32,3.01,1069.97,405.52,0
6.15,4.9,4.37,1192.55,222.03,0
6.98,0.59,4.51,947.71,423.54,0
7.2,1.29,1.36,575.12,387.99,0
6.94,4.46,0.6,756.42,249.15,0
8.69,2.41,2.31,905.91,499.7,0
7.6,0.68,5.51,1141.16,231.04,0
7.79,1.92,3.27,1158.49,348.25,0
8.91,0.58,1.92,1212.33,334.9,0
8.72,1,1.94,1059.6,259.03,0
6.03,0.26,0.79,216.43,292.68,0
8.36,2.19,2.84,979.5,399.3,0
7.24,4.03,4.75,1064.53,285.81,0
6.68,2.93,5.81,1144.9,225.07,0
5.7,3.03,3.01,1204.52,331.04,0
7.45,1,1,676.63,17.75,0
6.92,1.72,4.1,861.97,54.6,0
6.51,4.23,4.54,42.13,62.71,0
8.28,0.44,0.43,757.44,212.88,1
8.58,4.29,5.1,630.96,435.89,0
6.48,2.42,4.98,1252.13,321.65,0
5.7,4.19,2.84,1175.17,486.31,0
8.9,1.59,3.36,1042.96,19.97,0
5.54,1.69,4.28,102.38,361,0
9.25,3.76,4.06,540.58,157.1,0
8.01,3.92,0.1,913.97,11.64,0
6.79,1.15,0.73,67.67,412.96,0
6.49,4.86,0.98,329.48,81.35,0
5.54,0.42,4.53,1157.13,107.04,0
6.44,0.34,2.64,194.82,170.23,0
6.05,2.98,3.27,95.24,394.18,0
7.95,3.61,4.64,767.34,312.3,0
6.17,4.8,2.05,1232.01,132.43,0
7.61,2.02,4.49,1089.97,84.24,0
7.86,0.13,2.65,1267.96,54.77,0
6.69,3.01,2.26,986.97,74.91,0
5.64,1.45,2,585.46,434.07,0
5.65,2.16,5.79,1232.2,461.34,0
5.61,2.44,4.63,571.82,483.98,0
8.46,0.32,0.12,474.62,417.37,0
6.77,2.43,5.74,599.21,443.7,0
8.69,2.13,4.65,1063.75,408.05,0
7.23,3.56,0.9,1195.47,479.03,0
7.31,3.23,0.46,484.26,422.83,0
7.55,0.93,1.85,617.05,231,1
8.35,1.03,3.75,1170.88,161.63,0
6.59,1.26,3.7,89.75,292.11,1
5.99,0.89,1.66,1025.51,304.09,0
7.72,3.29,2.67,606.86,287.46,1
6.81,4.97,1.27,508.18,353.36,0
7.27,3.26,0.3,597.59,349.49,0
8.09,3.03,3.1,561.74,43.6,0
7.48,2.05,2.08,990.91,142.76,0
7.98,1.56,3.26,1208.49,444.93,0
7.68,4.56,5.68,654.15,295.02,0
8.46,4.85,0.86,1087.57,164.26,0
8.32,2.48,0.01,959.57,425.23,0
7.64,1.45,0.46,449.96,124.52,1
8.22,3.85,2.78,775.89,204.6,1
8.99,0.66,4.24,876.86,138.13,0
7.23,3.83,3.48,59.84,435.67,0
7.15,4.09,2.97,532.86,364.14,0
8.56,0.62,2.12,1290.65,230.11,0
7.83,4.88,1.86,839.32,466.15,0
5.78,4.93,2.26,454.49,463.72,0
9.07,4.68,3.67,347.53,355.76,0
5.62,2.48,1.01,296.04,446,0
8.49,1.23,4.63,540.08,359.7,0
8.54,2.91,3.45,275.45,314.11,0
9.31,2.1,1.61,201.69,210.39,0
5.72,1.03,3.01,492.36,136.73,0
7.89,2.12,5.78,800.89,30.13,0
7.21,3.32,0.12,215.93,400.43,0
6.82,0.35,1.2,86.32,61.08,1
5.86,1.67,2.69,73.98,205.17,0
7.75,0.09,3.83,369.58,117.32,0
7.42,3.75,1.27,271.47,227.31,1
5.92,3.2,5.59,714.85,157.49,0
7.95,0.31,3.86,608.76,414.85,0
8.45,4.82,5.26,442.45,489.09,0
8.57,0.11,1.98,1088.6,470.78,0
9.12,2.95,4.97,671.28,311.18,0
7.14,3.88,2.27,146.24,489.64,0
9.31,3.94,1.52,405.62,200.36,0
8.96,0.17,5.47,1266.14,261.24,0
6.69,4.53,0.55,1270.76,128.42,0
6.14,4.59,5.66,353.43,448.99,0
7.24,2.81,2.75,242.39,89.85,1
7.11,2.41,5.96,659.52,305.24,0
7.8,0.22,3.24,641.46,399.73,0
7.83,2.81,4.54,550.87,297.7,1
8.5,2.05,0.04,702.28,39.39,0
7.54,3.86,2.98,324.89,305.72,0
5.92,2.02,4.42,175.96,383.54,0
8.93,3.42,4.7,754.49,93.91,0
6.74,0.51,0.95,1214.4,368.48,0
9.39,0.66,2.51,204.94,439.29,0
5.97,0.7,2.51,925.11,493.23,0
9.33,0.23,0.62,586.13,205.03,0
5.86,2.71,2.66,403.35,12.58,0
6.42,3.97,4.84,1113.45,209.54,0
5.69,3.05,1.8,609.74,330.11,0
8.32,2.87,2.6,770.81,445.68,0
8.9,3.4,5.77,592.68,469.05,0
7.24,1.7,0.19,133.19,454.79,0
9.21,1.81,3.55,785.53,328.98,0
7.86,1.57,4.46,561.93,341.26,0
8.02,3.56,4.57,140.18,1.19,0
8.88,0.81,4.3,786.68,181.87,0
6.69,0.07,4.36,42.54,453.43,0
6.92,2.98,0.35,294.82,344.81,0
9.12,4.71,3.2,1021.96,233.96,0
9.1,3.05,4.7,78.17,52.13,0
9.41,3.91,0.56,851.29,123.16,0
9.11,3.36,0.07,1236.13,277.46,0
6.01,2.49,4.89,247.41,448.75,0
8.79,3.59,4.27,559.73,47.91,0
7.14,4.12,2.47,760.88,76.88,0
9.46,1.12,5.64,602.03,327.5,0
7.39,1.68,4.6,817.88,147.07,0
7.72,1.12,5.81,543.2,84.85,0
7.62,2.26,5.58,218.6,89.22,0
6.79,4.43,2.89,143.09,246.31,0
5.8,1.73,4.53,975.44,291.87,0
9.08,1.87,4.02,333.05,452.17,0
8.71,4.3,4.87,1106.26,264.91,0
6.06,2.58,4.73,973.64,345.64,0
8.61,2.68,0.92,92.81,90.34,0
8,4.3,1.4,285.54,356.73,0
7.14,2.45,1.59,400.83,324.35,0
6.52,3.41,4.91,784.99,108.09,1
8.94,0.43,4.86,1058.48,334.69,0
8.3,0.89,2.97,106.62,105.75,1
7.69,2.02,3.48,347,296.79,1
7.94,2.47,4.96,507.79,334.42,0
5.86,4.83,1.88,262.89,346.68,0
7.4,4.85,0.3,722.52,454.63,0
6.27,4.26,2.9,637.06,473.92,0
6.33,1.58,5.48,431.95,405.1,0
8.15,4.82,4.74,686.45,439.37,0
9.15,3.45,2.2,481.89,9.66,0
7.12,1.96,0.39,465.86,181.33,1
6.33,3.51,3.82,367.05,19.86,0
8.09,0.08,5.01,716.36,112.42,0
8.98,0.73,3.99,594.03,190.86,0
8.49,4.15,2.55,279.33,433.79,0
8.98,3.23,0.74,46.47,255.88,0
7.65,1.82,5.46,221.68,324.43,0
8.51,2.5,1.66,84.4,181.41,0
6.06,4.53,1.35,578.13,301.46,0
6.89,3.16,4.9,315.87,407.77,0
7.06,1.99,5.89,563.98,150.62,0
7.55,0.6,3.96,448.4,466.13,0
9.22,1.47,3.75,713.28,106.66,0
9,4.89,1.92,949.31,459.65,0
6.04,2.19,0.12,638.73,14.15,0
6.19,2.36,1.15,108.7,271.38,0
6.93,2.49,3.51,52.24,492.59,0
6.66,4.42,0.91,300.8,304.89,0
7.96,3.02,5.3,569.71,277.43,0
9.11,3.47,1.13,87.03,341.24,0
9.35,1.95,3.13,446.22,144.65,0
8.11,0.15,3.07,1156.52,26.96,0
8.85,4.65,3.62,144.32,125.53,0
7.6,4.75,1.96,1234.62,88.12,0
6.33,4.75,5.24,1117.97,461.78,0
7.6,4.72,2.67,1086.36,426.13,0
7.72,4.08,4.2,1126.85,158.86,0
8.47,3.42,3.82,131.66,418.03,0
6.38,4.22,0.7,221.98,105.88,0
6.97,3,3.74,200.65,99.79,1
6.96,0.67,3.3,171.28,383.77,0
9.34,1.96,5.39,446.19,163.47,0
7.28,4.86,5.29,1084.38,32.4,0
8.52,1.76,0.91,349.99,359.99,0
8.5,4.34,0.49,340.16,494.8,0
6.56,0.47,1.77,888.38,282.99,0
7.79,1.67,5.92,153.09,131.83,0
9.08,1.75,0.13,487.56,186.45,0
7.4,0.26,4.04,405.19,324.32,0
9.28,0.6,3.65,1106.07,350.69,0
6.36,0.97,3.88,683.42,443.17,0
5.8,4.19,1.31,851.02,454.42,0
9.07,0.32,1.36,193.87,430.64,0
8.89,1.49,2.58,1209.73,324.25,0
9.47,0.05,0.58,439.51,224.93,0
8.22,3.48,0.45,927.69,339.65,0
9.25,3.1,0.53,1242.38,333.28,0
8.81,3.22,3.44,675.98,108.99,0
8.88,1.87,2.39,674.57,253.78,0
7.78,1.04,1.76,178.91,104.11,1
7.03,3.6,1.89,525.65,449.56,0
9.24,4.06,1.24,1112.63,161.62,0
7.23,0.69,2.47,201.59,402.71,0
7.66,2.43,1.22,1195.23,188.61,0
7.28,1.24,4.19,877.48,381.87,0
7.76,0.84,0.74,564.62,110.46,1
7.38,3.67,5.69,724.05,381.87,0
5.69,2.69,0.54,221.13,89.77,0
9.03,1.08,5.66,306.2,245.41,0
7.28,1.55,5,393.74,56.81,0
7.86,4.83,4.08,518.75,263.95,0
6.06,4.24,5.47,1192.71,410.36,0
5.51,4.4,0.84,496.81,377.77,0
6.48,2.3,1.06,695.27,25.36,0
8.32,3.12,1.51,235.77,246.09,1
5.9,1.88,1.47,964.69,426.11,0
9.14,0.39,1.87,741.56,325.05,0
6.36,2.01,3.45,588.68,29.6,0
6.32,2.97,0.17,1232.93,162.82,0
6.23,1.44,2.29,1161.13,278.29,0
5.56,4.24,1.48,867.58,86.33,0
8.59,0.76,3.64,1200.7,340.96,0
9,1.84,5.91,747.27,317.42,0
7.96,0.62,3.11,1080.21,101.22,0
6.25,2.02,2.55,550.01,275.2,0
6.64,0.2,2.21,140.17,405.86,0
7.4,1.36,4.71,1292.57,187.41,0
9.32,2,0.43,240.35,123.49,0
6.49,2.39,5.76,349.42,350.61,0
8.43,2.72,2.51,237.14,35.4,0
7.26,1.37,1.88,458.6,416.34,0
6.69,2.62,5.84,397.39,471.73,0
7.32,2.55,5.62,793.4,482.39,0
5.78,1.58,3.85,1295.5,216.27,0
8.69,4.15,0.11,96.69,311.6,0
6.47,2.73,4.49,1018.62,428.68,0
8.4,1.66,2.01,192.55,111.71,1
5.77,4.74,2.33,55.19,13.85,0
9.32,4.23,0.95,840.99,192.28,0
6.27,4.91,3.14,1139.11,442.19,0
9.03,3.46,4.47,253.9,252.54,0
8.74,1.89,1.64,463.85,265.11,0
9.37,1.4,5.63,244.31,345.74,0
7.41,3.32,1.17,1181.26,287.26,0
8.41,4.9,0.4,373.36,27.24,0
6.98,3.13,3.87,594.79,280.43,1
6.24,4.41,5.1,1166.32,323.98,0
7.27,1.65,5.72,732.14,320.8,0
6.16,2.03,4.6,1214.72,364.17,0
9.43,4.53,1.2,1206.59,259.96,0
5.88,3.78,5.87,616.23,450.03,0
7.86,4.91,5.52,769.63,232.13,0
8.01,3.87,0.98,322.5,259.09,1
7.65,2.24,3.35,1287.98,390.15,0
8.15,2.66,3.33,383.46,416.62,0
5.96,4.5,2.66,1024.8,324.18,0
7.72,2.76,5.91,427.47,63.19,0
6.65,1.28,0.36,427.56,165.98,1
9.26,2.18,3.76,161.91,10.08,0
8.55,2.58,1.23,741.07,147.72,0
9.39,0.48,3.16,340.94,285.12,0
5.65,3.72,4.68,218.46,402.62,0
6.64,0.55,1.48,317.87,292.82,1
6.28,2.02,2.36,348.89,19.95,0
5.54,4.02,5.7,670.19,129.55,0
6.47,2.34,4.57,520.12,289.03,0
8.22,4.21,3.44,125.87,354.52,0
6.42,1.71,1.33,710.76,433.23,0
7.54,4.79,2.55,1030.44,483.82,0
9.05,1.05,4.64,759.28,445.89,0
8.28,0.19,4.92,1267.67,233.66,0
7.08,4.36,1.47,155.92,373.46,0
6.99,3.76,3.97,1072.86,120.26,0
7.32,1.16,0.57,672.23,31.92,0
6.21,4.92,0.14,692.43,27.53,0
8.04,2.51,3.29,689.26,120.65,1
6.96,4.76,1.35,443.15,18.77,0
8.91,2.53,0.47,442.18,425.14,0
8.53,2.36,4.38,832.44,244.96,0
7.94,2.25,2.99,86.85,405.45,0
6.96,1.67,4.78,777.76,469.95,0
6.34,2.67,3.98,950.23,496.95,0
8.6,2.26,4.38,482.53,468.58,0
7.45,0.18,1.84,306.04,358.28,0
6.4,1.3,1.58,301,220.99,0
6.28,1.07,3.61,133.94,298.99,0
6.16,4.34,1.2,143.94,408.25,0
8.61,2.99,4.89,241.69,448.78,0
6.42,3.82,3.14,54.35,478.23,0
7.61,4.78,1.36,368.12,365.3,0
7.31,3.22,3.75,419.13,269.98,1
7.82,4.91,5.67,1293.93,484.19,0
9.01,1.56,0.49,1289.44,479.31,0
8.97,0.93,0.66,267.55,238.78,0
7.3,2.02,5.06,300.55,324.33,0
5.56,2.35,0.66,654.72,404.63,0
7.21,4.48,0.24,218.96,216.54,0
7.92,2.8,2.09,670.13,414.69,0
7.73,1.46,2.8,537.22,55.73,0
8.11,3.71,3.42,442.27,240.58,1
6.12,2.53,3.04,1074.71,241.31,0
8.09,0.81,5.48,1081.71,342.33,0
6.23,2.88,4.61,1284.62,58.21,0
8.5,4.56,5.9,313.32,51.61,0
6.86,4.21,2.86,1158.11,450.3,0
8.34,2.93,0.51,713.06,151.87,1
5.69,1.89,5.73,781.15,163.46,0
7.13,0.43,0.02,1168.29,388.43,0
8.32,2.35,4.66,1227.14,207.45,0
6.41,3.76,0.19,953.05,416.46,0
8.68,1.8,4.57,471.76,200.73,0
8.02,1.18,5.63,651.88,380.3,0
7.85,4.66,2.34,811.12,262.65,0
6.91,4.11,1.45,1082.37,467.91,0
7.43,3.19,1.36,865.59,163.69,0
7.89,0.68,2.95,494.12,181.35,1
7.39,0.72,1.03,560.71,484.99,0
8.29,0.52,4.04,94.06,368.76,0
7.23,3.08,2.21,1203.82,386.28,0
6.31,0.58,1.94,141.91,147.99,0
6.36,4.21,2.77,766.51,266.02,0
5.52,4.96,3.26,1137,156.77,0
6.7,1.83,0.85,564.5,129.93,1
8.5,2.27,4.25,1046.16,267.62,0
8.68,3.56,5.3,1050.85,493.88,0
6.31,4.69,1.67,106,107.31,0
9.34,4.47,1.08,553.42,121.26,0
7.51,0.29,4.56,907.6,121.56,0
9.17,0.85,1.1,566.39,395.85,0
8.33,3.77,0.25,722.36,255.24,1
8.39,3.44,3.72,784.96,192.38,1
5.84,0.67,1.44,222.06,421.89,0
6.38,2.51,1.03,553.22,148.75,0
5.54,3.9,5.89,66.15,196.11,0
8.36,1.09,1.75,220.03,36.81,0
6.88,4.36,5.42,680.56,59.46,0
8.65,0.26,1.07,758.45,68.37,0
6.86,3.91,4.91,215.72,173.49,1
8.78,3.08,3.01,989.64,262.04,0
6.02,1.58,0.47,503.69,0.37,0
6.19,3.6,4.4,1199.23,94.97,0
6.86,3.91,5.35,522.33,87.83,0
7.13,4.67,0.98,220.26,126.67,0
6.89,1.84,4.35,992.62,83.04,0
8.55,3.43,2.67,751.11,97.56,0
5.89,3.01,4.52,521.09,491.94,0
6.9,2.63,4.28,482.07,297.37,1
8.85,4.45,0.16,221.48,381.35,0
5.77,0.02,1.07,462.86,409.67,0
9.27,1.41,2.83,67.27,333.84,0
9.45,2.69,5.6,668.05,352.04,0
5.85,0.89,2.05,1168.84,316.14,0
6.67,4.54,3.77,1040.07,324.69,0
6.99,3.24,0.07,66.22,464.22,0
8.61,2.39,4.27,1149.2,92.87,0
7.88,4.07,3.62,604.45,137.37,0
8.08,2.25,4.29,272.43,46.63,0
8.53,2.79,5.43,985.56,418.66,0
5.97,0.01,0.88,440.05,224.38,0
8.83,1.83,1.57,351.71,453.55,0
8.32,0.69,5.97,234.87,205.84,0
7.81,3.45,0.94,648.01,221.31,1
9.06,2.4,4.32,148.61,224.18,0
8.3,1.51,4.35,1027.73,306.25,0
6.31,2.34,4.1,627.76,383.06,0
7.22,1.05,1.36,597.66,175.65,1
7.48,4.63,1.29,32.35,315.08,0
5.72,0.27,4,1068.69,101.98,0
9.32,4.33,1.12,655.9,277.02,0
6.01,2.56,3.97,588.67,273.29,0
8.29,3.09,2.96,996.96,444.36,0
7.52,1.51,2.32,109.88,447.92,0
5.6,4.83,1.8,495.68,243.61,0
9.2,1.41,5.69,761.18,12.3,0
8.91,2.94,3.05,614.93,422.31,0
7.6,4.97,3.37,260.68,0.31,0
6.42,4.41,5.7,410.08,239.13,0
5.99,2.68,3.92,411.25,9.9,0
6.95,4.95,5.75,1289.8,176.3,0
6.52,3.51,0.64,444.27,318.38,0
7.53,1.04,5.08,290.58,185.6,0
9.37,2.03,2.01,1074.75,463.45,0
7.8,1.67,4.86,564.89,320.38,0
9.06,1.72,5.13,593.71,323.22,0
8.1,3.8,1.63,727.09,187.22,1
7.4,2.92,2.45,786.53,19.27,0
8.92,0.19,4.36,780.01,369.09,0
7.39,4.39,0.59,73.81,358.12,0
8.97,1.48,4.53,1069.93,265.06,0
6.67,4.99,0.66,277.46,208.13,0
6.02,4.77,5.49,401.27,269.16,0
8.92,4.7,1.66,250.26,373.41,0
7.85,4.06,3.45,1004.19,356.39,0
9.06,1.1,0.7,771.25,329.05,0
9.25,2.66,1.62,989.23,451.89,0
5.71,1.12,2.42,859.82,304.94,0
7.5,1.3,2.92,162.28,7.25,0
7,3.05,0,412.9,309.03,0
8,0.2,5.33,674.23,306.28,0
8.67,4.85,0.05,417.28,34.82,0
6.62,4.59,4.64,293.28,213.86,0
7.73,1.9,2.82,1134.66,325.55,0
8.33,2.58,3.14,979.69,352.25,0
6.04,2.33,1.25,468.43,446.52,0
8.76,4.41,3.64,1001.57,420.69,0
7.92,3.44,3.22,826.97,58.28,0
9.3,1.39,0.99,34.81,304.39,0
6.86,2.23,1.43,512.93,298.24,1
5.93,2.14,0.4,398.92,151.87,0
7.53,4.8,0.4,306.74,92.05,0
5.84,0.88,0.08,349.52,99.75,0
9.38,0.45,1.32,1226.8,88.77,0
5.65,4.4,4.08,647.62,403.13,0
8.51,4.48,1.9,1106.59,74.2,0
7.6,4.36,2.06,302.06,132.2,0
6.97,2.55,0.79,251.49,108.89,1
5.76,3.3,3.45,1158.76,356.43,0
7.99,2.82,2.05,659.54,79.2,1
7.84,0.35,4.06,1166.84,12.03,0
6.62,2.98,4.45,110.05,187.11,1
9.14,0.07,3.51,1193.87,152.55,0
6.72,1.62,1.66,557.62,198.85,1
7.3,4.66,3.05,227.32,376.91,0
7.68,1.52,1.51,897.9,6.18,0
5.9,4.7,5.42,1042.07,18.85,0
9.23,1.25,4.6,90.17,127.82,0
7,1.57,2.96,1283.74,444.6,0
5.82,3.14,5.79,915.22,84.54,0
7.05,3.81,3.28,438.18,498.52,0
7.9,2.51,1.97,222.14,402.85,0
7.55,4.41,0.57,528.51,228.07,0
8.28,0.2,3.26,310.12,373.93,0
5.72,4.61,5.16,657.57,259.41,0
6.64,0.98,5.2,1023,283,0
8.78,4.42,3.63,868.37,290.39,0
5.82,2,2.36,583.64,324.36,0
8.92,4.16,3.9,181.06,30.38,0
5.87,3.36,4.57,1245.59,308.25,0
8.84,0.88,2.47,373.37,358.47,0
6.94,4.59,2.86,382.85,155.36,0
7.95,1.23,4.08,849.79,489.29,0
6.11,1.22,5.26,1008.55,72.22,0
5.76,4.07,4.75,1279.87,455.22,0
6.36,0.53,0.13,1260.84,338.22,0
6.01,1.11,0.75,1190.48,332.16,0
6.75,2.52,5.12,582.85,438.01,0
7.56,4.15,5,241.67,415.86,0
7.86,0.74,2.33,772.28,172.72,1
8.66,2.74,3.51,51.92,352.68,0
8.12,3.56,5.44,279.24,25.3,0
7.94,4.3,5.47,33.21,232.01,0
7.15,4.68,4.7,259.28,468.89,0
7.4,3.92,1.26,632.94,137.04,1
7.16,3.26,4.38,529.52,24.99,0
8.87,2.17,0.61,499.01,291.47,0
6.42,0.56,5.36,1085.31,177.55,0
5.52,3.55,0.89,887.25,189.84,0
8.11,4.96,3.97,1219.27,291.23,0
6.31,3.68,3.66,595.58,310.79,0
9.06,0.08,4.66,375.73,218.66,0
8.94,2.48,3.31,185.81,253.77,0
5.81,3.07,0.36,883.47,496.63,0
5.93,3.45,4.24,1099.01,478.57,0
7.48,3.6,2.3,263.35,353.66,0
7.94,2.79,1.92,1146.02,80.74,0
6.6,1.12,5.95,698.37,179.98,0
8.37,4.71,3.54,212.98,441.54,0
7.88,3.48,4.26,846.44,211.78,0
6.8,1.18,3.16,690.47,477.68,0
5.6,1.61,4.62,65.79,244.15,0
8.5,4.61,4.51,537.04,430.88,0
6.36,4.44,3.94,1026.68,17.69,0
8.84,2.03,5.99,735.39,217.08,0
7.18,0.19,2.76,388.19,350.13,0
7.81,0.24,4.24,1209.38,431.78,0
8.99,1.42,4.79,331.98,304.82,0
8.95,3.15,2.26,350.97,86.63,0
6.99,2.92,2.74,480.39,442.9,0
6.34,3.17,5.82,1166.06,287.41,0
8.6,3.59,0.19,674.68,54.01,0
7.23,0.1,2.01,896.37,231.92,0
6.27,0.53,2.92,1269.86,349.47,0
9.12,1.8,0.01,1024.79,225.51,0
6.29,0.77,5.39,249.2,435.4,0
5.6,0.38,1.72,1031.21,211.85,0
5.58,3.2,1.55,980.39,291.73,0
7.99,4.08,4.92,325.42,105.59,0
8.15,3.76,1.67,443.19,256.34,1
6.74,4.09,3.95,931.86,111.43,0
6.78,3.33,4.93,332.76,112.59,1
6.86,3.68,4.75,294.4,139.95,1
8.22,1.36,4.69,923.41,22.1,0
5.73,4.97,0.53,1148.36,81.65,0
9.22,0.92,0.48,125.27,212.18,0
6.39,1.07,1.84,596.3,65.53,0
9.5,1.44,0.22,801.11,66.69,0
6.19,4.88,3,888.87,483.97,0
8.59,4.94,2.37,1295.17,213.55,0
6.39,3.97,3.34,897.02,201.87,0
5.82,3.15,1.79,817.6,133.87,0
9,2.6,2.91,1286.96,256.22,0
8.94,4.85,2.01,107.05,298.03,0
7.11,3.48,1.17,124.53,209.09,1
8.31,4.72,3.9,742.07,196.9,0
7.73,1.58,4.04,485.5,350.21,0
8.91,1.67,4.98,152.81,474.89,0
6.76,4.27,5.25,419.19,438.91,0
7.59,0.75,4.23,886.43,59.31,0
7.44,4.73,4.12,1148.38,326.15,0
6.92,2.54,0.34,149.79,3.52,0
9.07,4.63,0.66,715.98,316.55,0
6.16,1.68,4.88,406.07,232.18,0
6.1,3.58,1.4,877.5,245.56,0
7.81,2.41,2.13,727.8,294.01,1
8.13,3.13,0.87,1206.92,371.33,0
6.28,2.52,1.17,77.86,364.73,0
7.06,4.84,4.65,626.95,22.24,0
9.29,3.46,1.57,274.8,368.25,0
6.49,1.26,2.69,711.71,414.91,0
8.17,4.55,0.91,1114.05,34.09,0
8.46,1.47,4.07,1187.37,161.47,0
7.29,1.86,4.37,535.75,396.03,0
9.25,0.51,2.17,1060.96,246.55,0
8.45,4.5,4.71,386.25,347.45,0
7.33,1.43,1.44,38.01,251.16,0
7.78,1.29,4.15,1116.15,489.11,0
8.27,4.6,4.38,181.65,468.1,0
7.87,4.03,5.81,52.37,140.57,0
9.01,0.71,1.39,479.32,192.94,0
6.93,3.85,0.56,511.81,215.67,1
6.7,4.57,1.58,128.07,52.1,0
6.36,0.39,0.74,1064.01,202.04,0
5.65,4.13,1.02,545.1,387.42,0
5.67,2.74,2,652.2,423.45,0
8.98,3.35,2.48,366.07,443.07,0
8.21,2.46,5.42,679.61,7.28,0
8.14,3.49,1.17,1003.75,394.4,0
7.96,0.17,5.83,1180.85,251.31,0
8.9,3.81,4.86,1262.57,103.08,0
7.42,0.17,5.29,571.94,249.37,0
8.98,2.28,5.58,1287.34,422.13,0
6.94,0.75,4.52,404.59,217.12,1
9.21,4.12,4.73,38.86,495.23,0
8.29,1.57,2.63,1004.87,308.34,0
6.53,2.27,3.06,256.61,244.88,1
7.76,2.14,5.59,96.62,147.44,0
7.63,3.86,2.27,1203.49,5.53,0
6.05,2.41,0.25,1035.6,305.27,0
7.86,3.94,4.58,160.38,288.75,1
6.76,0.37,3.44,1016.68,258.41,0
5.71,0.96,4.89,1101.88,268.85,0
9.29,2.76,0.45,1179.73,421.76,0
8.07,4.74,3.73,720.49,158.43,0
9.01,0.37,1.49,923.33,275.13,0
8.2,0.22,5.42,998.04,339.97,0
6.93,0.78,0.66,904.57,104.91,0
7.55,3.21,5.06,851.48,462.41,0
8.2,1.99,0.53,725.4,368.56,0
9.34,4.13,0.15,638.58,26.65,0
6.51,0.36,1.41,1295.08,432.55,0
9,0.98,2,458.7,464.94,0
9.2,1.5,3.76,142.1,396.84,0
8.18,3.13,0.79,1001.6,213.11,0
9.23,3.43,2.62,301.56,497.19,0
7.09,0.62,1.23,706.52,62.22,1
9.31,4.72,5.13,151.67,268.3,0
8.31,1.71,0.27,816.49,85.2,0
5.67,3.57,2.14,1228.89,219.67,0
9.13,2.62,3.79,947.83,463.71,0
7.44,1.11,5.48,302.46,397.13,0
7.34,4.23,5.21,1263.35,391.04,0
7.77,4.09,5.37,420,176.93,0
6.1,1.98,0.38,584.5,467.14,0
7.38,2.94,5.05,662.61,184.13,0
8.82,1.29,4.68,1288.21,19.99,0
5.56,3.45,5.41,117.49,318.9,0
6.59,1.55,1.87,914.84,181.32,0
5.51,4.22,5.47,489.65,76.86,0
7.16,1.09,2.42,129.47,467.33,0
8.41,0.07,3.8,1217.49,318.62,0
8.7,1.34,2.55,779.12,470.26,0
9.28,0.96,2.57,986.97,291.49,0
7.93,2.54,3.28,335.29,31.93,0
6.52,1.02,2.14,997.16,14.97,0
9.2,3.82,4.76,1082.16,450.28,0
8.6,1.21,3.8,577.15,19.36,0
7.8,3.53,4.14,756.38,307.59,0
8.28,2.89,1.39,1264.28,148.99,0
9.2,4.93,5.82,1105.35,343.83,0
8.35,5,3.96,594.96,142.36,0
6.97,4.35,1.18,874.01,18.61,0
8.35,3.8,4.5,1025.97,365.42,0
5.66,1.93,1.04,60.9,155.45,0
7.05,3.77,0.38,777.22,275.4,1
7.13,4.78,3.17,1280.35,386.93,0
6.17,0.12,3.32,1232.92,351.41,0
5.59,2.69,1.13,1087.2,174.29,0
